"DataSet","Pipeline","RMSE"
"NKI","ANTs",9.41201261877615
"NKI","ANTsXNet",9.39718065705626
"NKI","ANTs",9.72977528637508
"NKI","ANTsXNet",8.55835685987089
"NKI","ANTs",11.0623023143453
"NKI","ANTsXNet",11.4358082352504
"NKI","ANTs",10.3558478910596
"NKI","ANTsXNet",6.77460841041019
"NKI","ANTs",8.73869699094768
"NKI","ANTsXNet",6.75411335790731
"NKI","ANTs",9.72945686900487
"NKI","ANTsXNet",9.27383739783623
"NKI","ANTs",8.79827435216835
"NKI","ANTsXNet",7.74844354570844
"NKI","ANTs",10.4033841582828
"NKI","ANTsXNet",11.0802748658958
"NKI","ANTs",10.6401016967567
"NKI","ANTsXNet",9.39898258133972
"NKI","ANTs",10.2646680275331
"NKI","ANTsXNet",9.32953732807961
"NKI","ANTs",8.15434983973861
"NKI","ANTsXNet",5.46869096873738
"NKI","ANTs",10.9965506586372
"NKI","ANTsXNet",9.15402575722627
"NKI","ANTs",11.1176126204209
"NKI","ANTsXNet",9.35140588960867
"NKI","ANTs",8.930513014273
"NKI","ANTsXNet",8.27209604136584
"NKI","ANTs",11.0978536204197
"NKI","ANTsXNet",8.11667479007528
"NKI","ANTs",13.6570621812361
"NKI","ANTsXNet",10.6085961481722
"NKI","ANTs",8.56874405798055
"NKI","ANTsXNet",7.41891532430323
"NKI","ANTs",10.0553451391449
"NKI","ANTsXNet",8.70344841300147
"NKI","ANTs",8.95122592313739
"NKI","ANTsXNet",7.64086258041397
"NKI","ANTs",8.61857077505768
"NKI","ANTsXNet",7.70407695431574
"NKI","ANTs",8.86432183095023
"NKI","ANTsXNet",8.29228856371409
"NKI","ANTs",10.3457200322169
"NKI","ANTsXNet",10.1157440791407
"NKI","ANTs",13.5186778650072
"NKI","ANTsXNet",9.62094630020561
"NKI","ANTs",10.7743567004306
"NKI","ANTsXNet",9.38780791486781
"NKI","ANTs",10.6460320118962
"NKI","ANTsXNet",7.30847850629234
"NKI","ANTs",10.0665384958655
"NKI","ANTsXNet",8.88916455361567
"NKI","ANTs",8.01022726057644
"NKI","ANTsXNet",9.57436472087296
"NKI","ANTs",11.9401125565975
"NKI","ANTsXNet",8.72786713635223
"NKI","ANTs",11.2720561527936
"NKI","ANTsXNet",7.63895014596917
"NKI","ANTs",10.4683226242693
"NKI","ANTsXNet",9.23450888970431
"NKI","ANTs",11.2298384879182
"NKI","ANTsXNet",9.20535848933734
"NKI","ANTs",10.9861122227572
"NKI","ANTsXNet",8.72107671102798
"NKI","ANTs",9.31494892429212
"NKI","ANTsXNet",7.04110230341191
"NKI","ANTs",11.4701766791849
"NKI","ANTsXNet",10.319286905186
"NKI","ANTs",10.4580679143646
"NKI","ANTsXNet",8.31670022516346
"NKI","ANTs",10.1084536001328
"NKI","ANTsXNet",10.3923145349208
"NKI","ANTs",9.10408587785825
"NKI","ANTsXNet",9.13223054375616
"NKI","ANTs",9.54280072098919
"NKI","ANTsXNet",8.31289947131857
"NKI","ANTs",7.92544997526889
"NKI","ANTsXNet",7.21573603462471
"NKI","ANTs",10.49952864272
"NKI","ANTsXNet",9.67595346328263
"NKI","ANTs",10.6572065224612
"NKI","ANTsXNet",5.71680518363845
"NKI","ANTs",9.77846531044035
"NKI","ANTsXNet",9.32664173456642
"NKI","ANTs",8.22045752358788
"NKI","ANTsXNet",8.86990024275007
"NKI","ANTs",10.7131456455092
"NKI","ANTsXNet",9.05342760833872
"NKI","ANTs",10.6408169810205
"NKI","ANTsXNet",7.7772172075271
"NKI","ANTs",9.74815749083854
"NKI","ANTsXNet",8.06727057904825
"NKI","ANTs",10.5438030463226
"NKI","ANTsXNet",8.7178101379442
"NKI","ANTs",10.1264238950766
"NKI","ANTsXNet",10.0374852547356
"NKI","ANTs",8.59241383530719
"NKI","ANTsXNet",8.76068361463023
"NKI","ANTs",7.48748069923998
"NKI","ANTsXNet",7.45473281292727
"NKI","ANTs",10.6531947427766
"NKI","ANTsXNet",8.92298716177796
"NKI","ANTs",8.76627765608247
"NKI","ANTsXNet",8.71031343487546
"NKI","ANTs",11.6787525222699
"NKI","ANTsXNet",9.91125406310603
"NKI","ANTs",10.4101694553801
"NKI","ANTsXNet",8.50147434318649
"NKI","ANTs",9.46850092980082
"NKI","ANTsXNet",8.41887050680672
"NKI","ANTs",10.5491390099584
"NKI","ANTsXNet",7.71162801030118
"NKI","ANTs",10.1626732934449
"NKI","ANTsXNet",9.59217292067313
"NKI","ANTs",10.4719888086529
"NKI","ANTsXNet",6.97013189193783
"NKI","ANTs",11.3715285703031
"NKI","ANTsXNet",10.7876168889654
"NKI","ANTs",10.4364692445918
"NKI","ANTsXNet",10.2790126279269
"NKI","ANTs",10.3205507245869
"NKI","ANTsXNet",7.73647294292909
"NKI","ANTs",10.0215244429678
"NKI","ANTsXNet",9.69158570725225
"NKI","ANTs",9.02771414201481
"NKI","ANTsXNet",7.6672424919506
"NKI","ANTs",10.3519276213252
"NKI","ANTsXNet",8.21952694434292
"NKI","ANTs",9.91219151075431
"NKI","ANTsXNet",9.9936038767757
"NKI","ANTs",11.1216581681991
"NKI","ANTsXNet",8.81568359843685
"NKI","ANTs",9.3096871642852
"NKI","ANTsXNet",7.82519194502125
"NKI","ANTs",11.5202433433208
"NKI","ANTsXNet",7.95204715020104
"NKI","ANTs",10.7472911197495
"NKI","ANTsXNet",9.3790936070011
"NKI","ANTs",12.9857882804409
"NKI","ANTsXNet",10.3090585309607
"NKI","ANTs",9.98407921383702
"NKI","ANTsXNet",8.84309160695751
"NKI","ANTs",10.5102999682461
"NKI","ANTsXNet",7.29400569767327
"NKI","ANTs",10.2609357436781
"NKI","ANTsXNet",8.42132714316197
"NKI","ANTs",10.0255200008237
"NKI","ANTsXNet",9.14311292591642
"NKI","ANTs",8.45731230791935
"NKI","ANTsXNet",8.66008104105323
"NKI","ANTs",10.050743248125
"NKI","ANTsXNet",8.28146743845621
"NKI","ANTs",12.6009879141536
"NKI","ANTsXNet",12.068743687631
"NKI","ANTs",8.77510862991107
"NKI","ANTsXNet",6.64625421409678
"NKI","ANTs",9.14128040978594
"NKI","ANTsXNet",7.75061534472307
"NKI","ANTs",12.2507344935177
"NKI","ANTsXNet",9.06417309228243
"NKI","ANTs",9.77473903346437
"NKI","ANTsXNet",8.15154156491292
"NKI","ANTs",10.0846084026172
"NKI","ANTsXNet",6.96837553875527
"NKI","ANTs",9.95508806438699
"NKI","ANTsXNet",6.74616261278755
"NKI","ANTs",8.64292633838733
"NKI","ANTsXNet",8.24637012519911
"NKI","ANTs",11.5588519070842
"NKI","ANTsXNet",8.90077215714575
"NKI","ANTs",10.4830479949419
"NKI","ANTsXNet",7.92231906804666
"NKI","ANTs",12.2814666323765
"NKI","ANTsXNet",8.22991404792868
"NKI","ANTs",10.7796511373895
"NKI","ANTsXNet",8.40837585453622
"NKI","ANTs",9.36166094573121
"NKI","ANTsXNet",6.52421006069841
"NKI","ANTs",8.38777682775404
"NKI","ANTsXNet",8.81521921448027
"NKI","ANTs",9.55598258305018
"NKI","ANTsXNet",6.78746771067298
"NKI","ANTs",8.42817133676525
"NKI","ANTsXNet",8.55499035973683
"NKI","ANTs",9.11940266227272
"NKI","ANTsXNet",8.01570627265775
"NKI","ANTs",10.086378195448
"NKI","ANTsXNet",9.06733046799275
"NKI","ANTs",9.81079948765585
"NKI","ANTsXNet",7.34918908450069
"NKI","ANTs",10.166196965782
"NKI","ANTsXNet",8.29930538478269
"NKI","ANTs",9.47437407275757
"NKI","ANTsXNet",9.48834386861859
"NKI","ANTs",9.49567862612903
"NKI","ANTsXNet",8.16576218362215
"NKI","ANTs",8.57739367007357
"NKI","ANTsXNet",8.49067172910171
"NKI","ANTs",8.51560882676183
"NKI","ANTsXNet",8.8864641792607
"NKI","ANTs",8.74168603542584
"NKI","ANTsXNet",8.12347818375236
"NKI","ANTs",9.06155151326115
"NKI","ANTsXNet",8.90059658393135
"NKI","ANTs",8.24403989094555
"NKI","ANTsXNet",8.28588799603628
"NKI","ANTs",10.5367552786551
"NKI","ANTsXNet",9.02350109513424
"NKI","ANTs",8.64928158733277
"NKI","ANTsXNet",8.85369841133326
"NKI","ANTs",7.80474736112448
"NKI","ANTsXNet",9.0208813674727
"NKI","ANTs",10.5704544915397
"NKI","ANTsXNet",7.98112866302415
"NKI","ANTs",11.0893071707986
"NKI","ANTsXNet",9.52466786017623
"NKI","ANTs",9.07806709009622
"NKI","ANTsXNet",9.33671653222214
"NKI","ANTs",8.35791532391715
"NKI","ANTsXNet",7.98055914708194
"NKI","ANTs",11.4227502826881
"NKI","ANTsXNet",7.60270686461244
"NKI","ANTs",9.41060255006358
"NKI","ANTsXNet",9.26912489304653
"NKI","ANTs",9.97285458751509
"NKI","ANTsXNet",9.17654799916183
"NKI","ANTs",8.96977078625579
"NKI","ANTsXNet",8.97439390647005
"NKI","ANTs",11.0642085393386
"NKI","ANTsXNet",9.97174495821549
"NKI","ANTs",10.4996467263826
"NKI","ANTsXNet",8.54740673050623
"NKI","ANTs",9.69159447317962
"NKI","ANTsXNet",7.39144516779325
"NKI","ANTs",10.8724279922405
"NKI","ANTsXNet",7.87423713973055
"NKI","ANTs",8.54706823728762
"NKI","ANTsXNet",6.96458380646125
"NKI","ANTs",11.4185772691686
"NKI","ANTsXNet",8.63829130736466
"NKI","ANTs",13.0270280897401
"NKI","ANTsXNet",10.1289266220826
"NKI","ANTs",9.2653522857167
"NKI","ANTsXNet",9.58347982498638
"NKI","ANTs",9.60374548474235
"NKI","ANTsXNet",8.50455912985725
"NKI","ANTs",12.8883844570043
"NKI","ANTsXNet",10.2919537785703
"NKI","ANTs",10.8858394934668
"NKI","ANTsXNet",9.89086587296191
"NKI","ANTs",10.4844456575433
"NKI","ANTsXNet",7.9369352624997
"NKI","ANTs",8.27142149703959
"NKI","ANTsXNet",9.36537023868263
"NKI","ANTs",8.87803396227286
"NKI","ANTsXNet",7.52005636529458
"NKI","ANTs",8.05952978290016
"NKI","ANTsXNet",6.77655717665646
"NKI","ANTs",11.3911871560196
"NKI","ANTsXNet",9.98826560602592
"NKI","ANTs",10.0926222749163
"NKI","ANTsXNet",8.10845642984579
"NKI","ANTs",8.58117129487765
"NKI","ANTsXNet",8.01178916070284
"NKI","ANTs",10.6223708186213
"NKI","ANTsXNet",7.40728372220645
"NKI","ANTs",9.29235279728108
"NKI","ANTsXNet",10.2887274008793
"NKI","ANTs",10.201465792897
"NKI","ANTsXNet",9.80449191809192
"NKI","ANTs",11.2098871505062
"NKI","ANTsXNet",7.06175935142418
"NKI","ANTs",10.1000761113852
"NKI","ANTsXNet",8.53680696156647
"NKI","ANTs",10.4859071557244
"NKI","ANTsXNet",10.0342604874576
"NKI","ANTs",9.45587489473363
"NKI","ANTsXNet",8.43813924977172
"NKI","ANTs",11.472657031379
"NKI","ANTsXNet",8.80040381605628
"NKI","ANTs",10.9892717777322
"NKI","ANTsXNet",7.84089753491018
"NKI","ANTs",11.1960370184251
"NKI","ANTsXNet",10.2139018270905
"NKI","ANTs",9.78261710640231
"NKI","ANTsXNet",7.21979793432867
"NKI","ANTs",9.69771485859521
"NKI","ANTsXNet",7.7397193632942
"NKI","ANTs",9.42873308787353
"NKI","ANTsXNet",8.43959858879036
"NKI","ANTs",10.8223808663618
"NKI","ANTsXNet",9.09274706480809
"NKI","ANTs",10.3505376536959
"NKI","ANTsXNet",8.56724708018245
"NKI","ANTs",8.86014244923637
"NKI","ANTsXNet",8.18413707028181
"NKI","ANTs",12.242914526055
"NKI","ANTsXNet",9.21341844399566
"NKI","ANTs",11.2061047453755
"NKI","ANTsXNet",10.9229746822127
"NKI","ANTs",9.89310739949332
"NKI","ANTsXNet",8.40263489490548
"NKI","ANTs",8.98853072929153
"NKI","ANTsXNet",8.55780613517403
"NKI","ANTs",8.99355985128309
"NKI","ANTsXNet",7.11785114135097
"NKI","ANTs",8.99601682391097
"NKI","ANTsXNet",6.90029933512242
"NKI","ANTs",9.83182013601509
"NKI","ANTsXNet",8.71573180919689
"NKI","ANTs",10.8360636375645
"NKI","ANTsXNet",10.3718550310045
"NKI","ANTs",10.9152334849543
"NKI","ANTsXNet",9.21725245237611
"NKI","ANTs",9.80167061037062
"NKI","ANTsXNet",7.97479219901731
"NKI","ANTs",11.9002563769667
"NKI","ANTsXNet",8.45716922382048
"NKI","ANTs",9.66021538779717
"NKI","ANTsXNet",8.92602077746704
"NKI","ANTs",10.4976137781879
"NKI","ANTsXNet",8.63973427211528
"NKI","ANTs",10.7906829834139
"NKI","ANTsXNet",9.13176892993118
"NKI","ANTs",12.2047748420666
"NKI","ANTsXNet",10.5553018166775
"NKI","ANTs",10.785940111269
"NKI","ANTsXNet",8.1681193958867
"NKI","ANTs",10.524916972532
"NKI","ANTsXNet",9.07880107410473
"NKI","ANTs",10.1595530675851
"NKI","ANTsXNet",8.99026171222172
"NKI","ANTs",11.4395182062417
"NKI","ANTsXNet",10.4280021359128
"NKI","ANTs",7.82221572265614
"NKI","ANTsXNet",8.23270834941014
"NKI","ANTs",11.2576508120605
"NKI","ANTsXNet",10.0404210119144
"NKI","ANTs",9.98186470967408
"NKI","ANTsXNet",9.31581922713318
"NKI","ANTs",9.32494771031307
"NKI","ANTsXNet",7.76640447491753
"NKI","ANTs",10.0109904879806
"NKI","ANTsXNet",10.0218512348756
"NKI","ANTs",10.3052597840402
"NKI","ANTsXNet",8.81723587106908
"NKI","ANTs",11.4866493873313
"NKI","ANTsXNet",9.12392060449814
"NKI","ANTs",8.7075581285323
"NKI","ANTsXNet",8.23147181798035
"NKI","ANTs",10.6502108205992
"NKI","ANTsXNet",8.13259508498596
"NKI","ANTs",9.38952054864392
"NKI","ANTsXNet",8.08764309411584
"NKI","ANTs",8.80593107943755
"NKI","ANTsXNet",7.35504072979061
"NKI","ANTs",9.6234055902863
"NKI","ANTsXNet",7.91629766331849
"NKI","ANTs",9.53237093324206
"NKI","ANTsXNet",8.6095470256691
"NKI","ANTs",10.6344781243185
"NKI","ANTsXNet",8.77180176673139
"NKI","ANTs",10.746059135987
"NKI","ANTsXNet",8.01670919023901
"NKI","ANTs",8.80175909112127
"NKI","ANTsXNet",9.05516570717877
"NKI","ANTs",9.7078603108448
"NKI","ANTsXNet",9.23963980330456
"NKI","ANTs",9.49177645959481
"NKI","ANTsXNet",9.17764230974818
"NKI","ANTs",8.94602340029051
"NKI","ANTsXNet",9.92812637847955
"NKI","ANTs",9.56418485033751
"NKI","ANTsXNet",7.25568225747114
"NKI","ANTs",12.3809152052367
"NKI","ANTsXNet",10.3665179101786
"NKI","ANTs",9.86910421465061
"NKI","ANTsXNet",8.44148420441956
"NKI","ANTs",12.7049574083429
"NKI","ANTsXNet",9.53635369502415
"NKI","ANTs",9.98335258398475
"NKI","ANTsXNet",6.00002573232481
"NKI","ANTs",9.3602750318061
"NKI","ANTsXNet",8.39620145738606
"NKI","ANTs",8.94966150569509
"NKI","ANTsXNet",9.12145951528383
"NKI","ANTs",10.4062415471226
"NKI","ANTsXNet",8.03115315381797
"NKI","ANTs",10.1765607796944
"NKI","ANTsXNet",8.55514730453132
"NKI","ANTs",11.2213003517365
"NKI","ANTsXNet",9.26705122650004
"NKI","ANTs",10.8921033376085
"NKI","ANTsXNet",8.26943707957932
"NKI","ANTs",9.45576567087587
"NKI","ANTsXNet",8.36284575358882
"NKI","ANTs",10.5632756503068
"NKI","ANTsXNet",7.93290844117557
"NKI","ANTs",10.6885685185394
"NKI","ANTsXNet",9.61210412487399
"NKI","ANTs",11.85804933872
"NKI","ANTsXNet",9.05547592574661
"NKI","ANTs",7.96615305865452
"NKI","ANTsXNet",5.72461035785572
"NKI","ANTs",10.2670258016422
"NKI","ANTsXNet",9.57429609863601
"NKI","ANTs",9.25309119325348
"NKI","ANTsXNet",8.48097841263179
"NKI","ANTs",10.6467203714717
"NKI","ANTsXNet",8.13309263710613
"NKI","ANTs",9.74422239263339
"NKI","ANTsXNet",7.30995441774754
"NKI","ANTs",11.1215262794355
"NKI","ANTsXNet",8.74433846678375
"NKI","ANTs",10.646259287441
"NKI","ANTsXNet",8.84771285827876
"NKI","ANTs",11.6017454572801
"NKI","ANTsXNet",9.25850531734239
"NKI","ANTs",8.70153208883254
"NKI","ANTsXNet",8.47661665533001
"NKI","ANTs",8.93788570338963
"NKI","ANTsXNet",7.18095486777686
"NKI","ANTs",10.9075656456407
"NKI","ANTsXNet",7.62888083838701
"NKI","ANTs",12.8742894805295
"NKI","ANTsXNet",8.62414980456672
"NKI","ANTs",12.5331027600674
"NKI","ANTsXNet",9.87564707188599
"NKI","ANTs",10.6474187723717
"NKI","ANTsXNet",9.28267315554341
"NKI","ANTs",11.1731011639101
"NKI","ANTsXNet",8.17043125029453
"NKI","ANTs",11.4212373442897
"NKI","ANTsXNet",8.58526215868411
"NKI","ANTs",8.67043966672131
"NKI","ANTsXNet",8.57437179897606
"NKI","ANTs",8.74129679872035
"NKI","ANTsXNet",9.08825374729688
"NKI","ANTs",9.43901920348493
"NKI","ANTsXNet",6.430526825244
"NKI","ANTs",10.1437074834624
"NKI","ANTsXNet",8.59688690729925
"NKI","ANTs",12.089252023389
"NKI","ANTsXNet",10.5434026591446
"NKI","ANTs",11.7025623490517
"NKI","ANTsXNet",8.70646620057497
"NKI","ANTs",10.2178202979085
"NKI","ANTsXNet",9.97166794491365
"NKI","ANTs",10.2911334369018
"NKI","ANTsXNet",7.81143442624364
"NKI","ANTs",10.8363691358934
"NKI","ANTsXNet",9.25373017489995
"NKI","ANTs",9.23331979244843
"NKI","ANTsXNet",7.39420062007662
"NKI","ANTs",9.87776584462919
"NKI","ANTsXNet",9.63584253425871
"NKI","ANTs",9.43633427207487
"NKI","ANTsXNet",8.16188283898631
"NKI","ANTs",12.5362056646343
"NKI","ANTsXNet",9.65933305983486
"NKI","ANTs",10.4555975447386
"NKI","ANTsXNet",8.50956743448023
"NKI","ANTs",10.9876198070014
"NKI","ANTsXNet",7.10565700794936
"NKI","ANTs",10.3717363091402
"NKI","ANTsXNet",10.4472692516436
"NKI","ANTs",11.9615742038577
"NKI","ANTsXNet",8.68507125975936
"NKI","ANTs",12.7144316789855
"NKI","ANTsXNet",8.63152717350988
"NKI","ANTs",11.4438411222782
"NKI","ANTsXNet",8.20203490658984
"NKI","ANTs",10.8754044484935
"NKI","ANTsXNet",9.82866717287254
"NKI","ANTs",12.5690423739625
"NKI","ANTsXNet",10.1593539187409
"NKI","ANTs",9.92681994383742
"NKI","ANTsXNet",8.99517445250069
"NKI","ANTs",9.90489573964835
"NKI","ANTsXNet",7.56440864748995
"NKI","ANTs",10.6913313290676
"NKI","ANTsXNet",9.42773564564895
"NKI","ANTs",10.6491154978655
"NKI","ANTsXNet",9.38560967050417
"NKI","ANTs",9.49415830590053
"NKI","ANTsXNet",8.44331875065838
"NKI","ANTs",9.78766233058119
"NKI","ANTsXNet",8.2034905513928
"NKI","ANTs",8.65920233741241
"NKI","ANTsXNet",8.83668042901681
"NKI","ANTs",8.79336064001669
"NKI","ANTsXNet",7.30539105227898
"NKI","ANTs",10.0494978038622
"NKI","ANTsXNet",8.73735742157512
"NKI","ANTs",12.250467868661
"NKI","ANTsXNet",7.26714372641851
"NKI","ANTs",9.25681187927633
"NKI","ANTsXNet",8.63039182783573
"NKI","ANTs",10.3696772678447
"NKI","ANTsXNet",8.83837978267219
"NKI","ANTs",13.0773317978766
"NKI","ANTsXNet",9.79417227441582
"NKI","ANTs",11.6274239517782
"NKI","ANTsXNet",7.18104495414187
"NKI","ANTs",10.8637224427472
"NKI","ANTsXNet",9.35733978283377
"NKI","ANTs",13.2720420620732
"NKI","ANTsXNet",9.91751855583708
"NKI","ANTs",9.49273138504269
"NKI","ANTsXNet",8.76215125376941
"NKI","ANTs",9.25647560751469
"NKI","ANTsXNet",9.00120264298623
"NKI","ANTs",10.3182835306117
"NKI","ANTsXNet",7.62482177902639
"NKI","ANTs",8.00940492455159
"NKI","ANTsXNet",7.61978725043941
"NKI","ANTs",10.647847898857
"NKI","ANTsXNet",9.30121176107797
"NKI","ANTs",10.9722802266973
"NKI","ANTsXNet",8.46018245317924
"NKI","ANTs",8.78697079861937
"NKI","ANTsXNet",7.36814744308605
"NKI","ANTs",10.6193238302474
"NKI","ANTsXNet",8.50066657905098
"NKI","ANTs",9.08879654444301
"NKI","ANTsXNet",8.29744493506737
"NKI","ANTs",11.8383707905444
"NKI","ANTsXNet",8.88223271131001
"NKI","ANTs",12.0794938954529
"NKI","ANTsXNet",8.68184777258534
"NKI","ANTs",10.2314420028282
"NKI","ANTsXNet",8.31392003963465
"NKI","ANTs",9.94236193226815
"NKI","ANTsXNet",9.13953567491643
"NKI","ANTs",10.1489256530884
"NKI","ANTsXNet",7.31468111570003
"NKI","ANTs",9.55859075437444
"NKI","ANTsXNet",8.25518851081244
"NKI","ANTs",11.0774402464945
"NKI","ANTsXNet",8.92694086985344
"NKI","ANTs",9.85237743671643
"NKI","ANTsXNet",9.01920903226092
"NKI","ANTs",11.8475416302906
"NKI","ANTsXNet",8.24340100463228
"NKI","ANTs",10.0058613254632
"NKI","ANTsXNet",7.22761470479067
"NKI","ANTs",10.9322909225905
"NKI","ANTsXNet",9.34050572428976
"NKI","ANTs",9.75215656428052
"NKI","ANTsXNet",8.03947760374279
"NKI","ANTs",10.5453601683588
"NKI","ANTsXNet",9.0108243904811
"NKI","ANTs",11.0448976750622
"NKI","ANTsXNet",10.2422717088208
"NKI","ANTs",12.0805849468583
"NKI","ANTsXNet",11.0116456135088
"NKI","ANTs",9.72675376425184
"NKI","ANTsXNet",8.37015339192039
"NKI","ANTs",8.91658917136147
"NKI","ANTsXNet",8.92353727774652
"NKI","ANTs",9.07459200718449
"NKI","ANTsXNet",6.96183211477922
"NKI","ANTs",12.7899327605921
"NKI","ANTsXNet",8.75477827971524
"NKI","ANTs",11.3689225715485
"NKI","ANTsXNet",10.8947079356245
"NKI","ANTs",11.2616741535232
"NKI","ANTsXNet",8.27870644672848
"NKI","ANTs",12.0755550229011
"NKI","ANTsXNet",10.462503087511
"NKI","ANTs",11.4488619400216
"NKI","ANTsXNet",8.64237064243787
"NKI","ANTs",10.2703587123977
"NKI","ANTsXNet",9.2363086062438
"NKI","ANTs",10.5609723183448
"NKI","ANTsXNet",9.04840997236313
"NKI","ANTs",10.3693366442108
"NKI","ANTsXNet",9.69281221626222
"NKI","ANTs",10.3633874313766
"NKI","ANTsXNet",9.55051685094836
"NKI","ANTs",13.4570259103213
"NKI","ANTsXNet",9.84353618444107
"NKI","ANTs",10.8662452303819
"NKI","ANTsXNet",9.34939560436125
"NKI","ANTs",9.79013801250579
"NKI","ANTsXNet",7.64965081326434
"NKI","ANTs",11.0332812776207
"NKI","ANTsXNet",9.80000909608981
"NKI","ANTs",9.75674780603395
"NKI","ANTsXNet",7.67451801562239
"NKI","ANTs",13.4071319761477
"NKI","ANTsXNet",8.53727709782609
"NKI","ANTs",9.14062195162142
"NKI","ANTsXNet",9.44541932522582
"NKI","ANTs",9.5273446221665
"NKI","ANTsXNet",7.53062025273477
"NKI","ANTs",10.6839773052981
"NKI","ANTsXNet",8.08783556141757
"NKI","ANTs",10.2774942556308
"NKI","ANTsXNet",10.1099302499116
"NKI","ANTs",8.77241444247733
"NKI","ANTsXNet",8.94165637113949
"NKI","ANTs",10.2649655139043
"NKI","ANTsXNet",8.79893331879559
"NKI","ANTs",11.0668708690174
"NKI","ANTsXNet",9.58228920197721
"NKI","ANTs",11.0331615036459
"NKI","ANTsXNet",8.78450779888323
"NKI","ANTs",9.35085642680158
"NKI","ANTsXNet",7.97477418620154
"NKI","ANTs",12.1215847434114
"NKI","ANTsXNet",8.32945165144617
"NKI","ANTs",12.8655464923415
"NKI","ANTsXNet",10.601630851007
"NKI","ANTs",10.8182262535006
"NKI","ANTsXNet",9.09319855153624
"NKI","ANTs",11.3135008575378
"NKI","ANTsXNet",10.8349832968298
"NKI","ANTs",11.8685180751077
"NKI","ANTsXNet",9.32765729290214
"NKI","ANTs",8.88316979365855
"NKI","ANTsXNet",7.3244184651426
"NKI","ANTs",9.36129843685126
"NKI","ANTsXNet",8.06223824569432
"NKI","ANTs",9.72873029921336
"NKI","ANTsXNet",8.68181218208419
"NKI","ANTs",9.95114485695899
"NKI","ANTsXNet",8.48865145297718
"NKI","ANTs",11.8723308377742
"NKI","ANTsXNet",7.86472958919425
"NKI","ANTs",11.0727069303633
"NKI","ANTsXNet",9.42624450411663
"NKI","ANTs",9.56376877861081
"NKI","ANTsXNet",8.64015356355377
"NKI","ANTs",9.20992865458529
"NKI","ANTsXNet",9.70001968768726
"NKI","ANTs",10.1345854933437
"NKI","ANTsXNet",8.38087615019791
"NKI","ANTs",10.4436278157169
"NKI","ANTsXNet",8.41879485150011
"NKI","ANTs",10.2319185686992
"NKI","ANTsXNet",9.64842449214148
"NKI","ANTs",10.5055888556321
"NKI","ANTsXNet",11.4843904232979
"NKI","ANTs",8.24311077935531
"NKI","ANTsXNet",8.5051925336227
"NKI","ANTs",10.4079090893867
"NKI","ANTsXNet",8.35952708907391
"NKI","ANTs",10.2179577922529
"NKI","ANTsXNet",9.99170004611759
"NKI","ANTs",10.7111176446594
"NKI","ANTsXNet",9.68010848185054
"NKI","ANTs",10.67665443492
"NKI","ANTsXNet",8.78986035437095
"NKI","ANTs",11.0701907699348
"NKI","ANTsXNet",9.31783881520928
"NKI","ANTs",10.2262572679253
"NKI","ANTsXNet",9.03775034473053
"NKI","ANTs",9.04930490023675
"NKI","ANTsXNet",9.07297350351807
"NKI","ANTs",9.26243359533575
"NKI","ANTsXNet",8.50028361291552
"NKI","ANTs",10.4604863312198
"NKI","ANTsXNet",9.2679614549346
"NKI","ANTs",11.5612149789727
"NKI","ANTsXNet",7.87840018519434
"NKI","ANTs",9.28148827161809
"NKI","ANTsXNet",8.01609956096076
"NKI","ANTs",11.7899731875427
"NKI","ANTsXNet",7.85567716954001
"NKI","ANTs",9.03445077511252
"NKI","ANTsXNet",7.48554591418732
"NKI","ANTs",10.2689312256702
"NKI","ANTsXNet",11.3726858687048
"NKI","ANTs",10.6464046587433
"NKI","ANTsXNet",9.76810832878693
"NKI","ANTs",10.7267682586193
"NKI","ANTsXNet",8.96328962759206
"NKI","ANTs",10.0123729393508
"NKI","ANTsXNet",9.78904403258154
"NKI","ANTs",9.35869972537358
"NKI","ANTsXNet",7.91838619660067
"NKI","ANTs",10.7653513634878
"NKI","ANTsXNet",7.27045280495205
"NKI","ANTs",9.29970074866942
"NKI","ANTsXNet",8.4194182959978
"NKI","ANTs",9.76868564364279
"NKI","ANTsXNet",8.31629572780514
"NKI","ANTs",11.2590945530213
"NKI","ANTsXNet",9.32108977166472
"NKI","ANTs",8.78026031874826
"NKI","ANTsXNet",6.91275246564751
"NKI","ANTs",10.7165615219273
"NKI","ANTsXNet",9.22447613811542
"NKI","ANTs",10.9216191380023
"NKI","ANTsXNet",9.07990883572599
"NKI","ANTs",10.4817792465075
"NKI","ANTsXNet",7.76617010271649
"NKI","ANTs",12.1871602193076
"NKI","ANTsXNet",8.65606852245007
"NKI","ANTs",10.9836203495646
"NKI","ANTsXNet",9.16995540833158
"NKI","ANTs",9.37296925993168
"NKI","ANTsXNet",10.1352180619549
"NKI","ANTs",10.1048592254424
"NKI","ANTsXNet",8.97933614985366
"NKI","ANTs",9.8718545349795
"NKI","ANTsXNet",6.1937915680827
"NKI","ANTs",10.9366895962259
"NKI","ANTsXNet",8.59600211940231
"NKI","ANTs",11.2891700844375
"NKI","ANTsXNet",9.60242887228324
"NKI","ANTs",11.3683682541783
"NKI","ANTsXNet",9.48999233554441
"NKI","ANTs",10.7677724097819
"NKI","ANTsXNet",8.55790234108407
"NKI","ANTs",11.3430541478131
"NKI","ANTsXNet",9.17856804430477
